bugID,hour,week_day,month_day,month,year_day,component,title_size,platform,severity,priority,cc_count,comment_size,invalid_status,is_closed,patch_count,fixing_time,reopened_count,triaging_time,uptime,developer_count,reporter_exp,assignee_exp,region
781364,15,Wed,8,Aug,221,111,10,x86_64,critical,--,8,272,NO,1,2,155,0,6.01,103.0,2,74,1,high
781450,0,Thu,9,Aug,222,1499,5,ARM,critical,--,0,130,NO,0,0,-1,0,-1,495.0,1,514,1037,moderate
781571,10,Thu,9,Aug,222,1319,8,ARM,critical,--,2,338,NO,0,0,-1,0,-1,4.0,1,13,1038,skewed
781625,12,Thu,9,Aug,222,1319,4,ARM,normal,--,1,32,YES,1,0,0,0,-1,152.0,1,2,1039,moderate
781645,13,Thu,9,Aug,222,111,7,All,critical,--,4,725,NO,0,0,-1,0,-1,285.0,4,7,247,moderate
781676,15,Thu,9,Aug,222,1499,5,ARM,critical,--,2,221,NO,1,1,52,0,-1,234.0,4,515,20,skewed
781722,18,Thu,9,Aug,222,119,10,x86_64,critical,--,4,104,NO,1,1,107,0,-1,245.5,5,1,1040,isolated
781816,8,Fri,10,Aug,223,111,6,x86_64,critical,--,0,1097,YES,1,0,511,0,-1,659.0,2,43,248,isolated
781820,8,Fri,10,Aug,223,111,6,x86_64,critical,--,0,1421,YES,1,0,511,0,-1,212.0,2,44,249,skewed
781834,8,Fri,10,Aug,223,111,14,x86_64,critical,--,4,121,NO,0,0,-1,0,-1,36.0,4,1,250,high
782027,3,Sat,11,Aug,224,1499,7,ARM,critical,--,1,220,NO,0,0,-1,0,-1,153.0,1,516,1041,isolated
782093,0,Sun,12,Aug,225,1319,3,ARM,critical,--,2,32,NO,0,0,-1,0,-1,260.0,2,517,1042,moderate
782094,0,Sun,12,Aug,225,1319,3,ARM,critical,--,0,58,NO,0,0,-1,0,-1,942.0,1,518,1043,high
782096,0,Sun,12,Aug,225,1417,10,ARM,critical,--,2,312,NO,1,1,595,0,18.46,72.0,5,519,12,skewed
782212,2,Mon,13,Aug,226,111,9,ARM,critical,--,1,237,YES,1,0,1303,0,-1,353.0,2,520,251,isolated
782223,2,Mon,13,Aug,226,1499,12,ARM,critical,--,6,370,NO,0,0,-1,0,-1,655.0,6,521,6,skewed
782264,6,Mon,13,Aug,226,1319,9,ARM,critical,--,8,60,YES,1,0,0,0,-1,1240.5,2,14,1044,isolated
782267,7,Mon,13,Aug,226,16,6,x86_64,critical,--,1,519,YES,1,0,440,0,-1,39888.0,2,45,1045,isolated
782304,9,Mon,13,Aug,226,1319,8,ARM,critical,--,1,25,YES,1,0,0,0,-1,1889.0,2,17,1046,isolated
782384,12,Mon,13,Aug,226,7,3,All,critical,--,7,142,YES,1,0,74,0,0.92,1399.0,7,87,3,isolated
782422,14,Mon,13,Aug,226,1319,5,ARM,critical,--,7,182,YES,1,0,228,0,-1,13.0,3,522,1047,isolated
782501,20,Mon,13,Aug,226,7,6,x86_64,critical,--,1,323,YES,1,0,427,0,-1,418.0,3,18,1048,moderate
782554,23,Mon,13,Aug,226,1421,20,All,critical,--,2,793,YES,1,0,2884,0,-1,32.0,3,19,1049,isolated
782566,1,Tue,14,Aug,227,1319,3,ARM,critical,--,0,94,YES,1,0,2233,0,-1,172.0,1,523,1050,high
782575,2,Tue,14,Aug,227,111,6,x86_64,critical,--,5,265,YES,1,0,65,0,-1,13.0,3,46,252,skewed
782931,6,Wed,15,Aug,228,30,7,x86_64,critical,--,1,197,YES,1,0,393,0,-1,414.0,2,47,1051,isolated
782933,6,Wed,15,Aug,228,1319,3,All,critical,--,1,29,YES,1,0,4,0,-1,1189.0,1,8,1052,isolated
782981,8,Wed,15,Aug,228,23,3,All,critical,--,27,330,NO,1,0,3,0,-1,698.0,21,1,1053,isolated
783139,17,Wed,15,Aug,228,1504,3,ARM,critical,--,5,305,NO,1,1,12,0,-1,85.0,6,6,4,isolated
783196,1,Thu,16,Aug,229,1499,20,ARM,critical,--,0,155,NO,0,0,-1,0,-1,4.0,1,524,1054,high
783228,5,Thu,16,Aug,229,23,8,All,critical,--,4,510,NO,0,0,-1,0,-1,173.0,5,1,1055,high
783271,7,Thu,16,Aug,229,111,6,x86_64,critical,--,3,333,YES,1,0,12,0,-1,219.0,2,48,253,skewed
783496,2,Fri,17,Aug,230,1417,3,ARM,critical,--,1,96,YES,1,0,2160,0,-1,325.0,2,525,1056,isolated
783824,15,Sat,18,Aug,231,23,5,All,critical,--,5,233,NO,1,1,63,0,-1,407.0,6,526,6,isolated
783885,8,Sun,19,Aug,232,1319,3,ARM,critical,--,3,74,YES,1,0,2106,0,-1,114.0,3,527,1057,skewed
783983,3,Mon,20,Aug,233,1500,3,ARM,critical,--,2,232,NO,0,0,-1,0,-1,1247.0,1,122,1058,skewed
784360,8,Tue,21,Aug,234,1319,5,ARM,critical,--,3,340,NO,1,1,1336,0,-1,4.0,5,528,17,high
784633,2,Wed,22,Aug,235,498,9,ARM,critical,--,4,294,NO,0,0,-1,0,-1,188.0,4,529,1059,skewed
784643,3,Wed,22,Aug,235,434,14,x86_64,critical,--,3,2378,NO,0,0,-1,0,-1,10.5,7,49,1060,isolated
784672,7,Wed,22,Aug,235,888,11,ARM,critical,--,10,382,YES,1,0,16,0,-1,91.0,4,15,1061,skewed
784751,12,Wed,22,Aug,235,1319,11,ARM,critical,--,0,76,NO,0,0,-1,0,-1,63.0,1,530,1062,moderate
785001,0,Thu,23,Aug,236,1445,3,All,critical,--,9,583,NO,1,1,93,0,-1,224.0,11,531,2,isolated
785002,0,Thu,23,Aug,236,1417,3,ARM,critical,--,0,61,YES,1,0,2017,0,-1,16.0,1,532,1063,isolated
785022,3,Thu,23,Aug,236,754,7,ARM,critical,--,5,429,NO,0,0,-1,0,-1,236.0,5,533,1064,skewed
785163,11,Thu,23,Aug,236,1499,11,ARM,critical,--,2,80,YES,1,0,94,0,-1,24.0,3,18,1065,isolated
785339,2,Fri,24,Aug,237,1445,3,ARM,critical,--,8,1126,NO,1,1,247,0,-1,77.5,10,534,3,skewed
785340,2,Fri,24,Aug,237,754,3,ARM,critical,--,7,518,NO,1,2,650,0,24.64,135.0,11,535,13,isolated
785366,5,Fri,24,Aug,237,111,6,x86_64,critical,--,4,260,NO,0,0,-1,0,-1,23.5,5,50,254,skewed
785370,5,Fri,24,Aug,237,119,7,x86,critical,--,26,1263,NO,0,0,-1,0,-1,737.0,22,41,1,isolated
785385,7,Fri,24,Aug,237,498,13,ARM,critical,--,8,182,NO,0,0,-1,0,-1,42.0,4,16,1066,skewed
785389,7,Fri,24,Aug,237,19,3,ARM,critical,--,2,205,NO,0,0,-1,0,-1,359.0,2,14,1067,high
785403,8,Fri,24,Aug,237,117,3,All,critical,--,1,198,YES,1,0,1750,0,-1,160.0,1,536,1068,high
785596,0,Sat,25,Aug,238,1319,3,ARM,critical,--,5,186,NO,1,1,78,0,-1,227.0,7,537,21,high
785597,0,Sat,25,Aug,238,884,3,ARM,critical,--,4,1533,NO,0,6,2862,1,-1,7.0,5,538,22,high
785626,8,Sat,25,Aug,238,23,3,All,critical,--,17,1236,NO,1,0,55,0,1.69,335.0,17,539,4,skewed
785629,9,Sat,25,Aug,238,159,3,x86,critical,--,3,43,NO,0,0,-1,0,-1,114.5,3,3,1069,isolated
785711,8,Sun,26,Aug,239,1417,13,ARM,critical,--,1,69,NO,0,0,-1,0,-1,3125.0,2,540,1070,isolated
785778,18,Sun,26,Aug,239,119,6,x86_64,critical,--,3,310,YES,1,0,1527,0,-1,2377.0,4,20,1071,skewed
785806,23,Sun,26,Aug,239,119,3,All,critical,--,8,921,NO,0,0,-1,0,-1,2353.0,10,541,1072,skewed
785808,0,Mon,27,Aug,240,23,3,All,critical,--,11,970,NO,1,0,288,0,-1,493.0,10,542,7,moderate
785831,4,Mon,27,Aug,240,1499,3,ARM,critical,--,2,112,NO,0,0,-1,0,-1,200.0,2,543,1073,isolated
785868,7,Mon,27,Aug,240,53,3,x86,critical,--,2,161,NO,0,0,-1,0,-1,491.5,2,6,1074,isolated
786180,1,Tue,28,Aug,241,1319,3,ARM,critical,--,0,26,NO,0,0,-1,0,-1,205.0,1,544,1075,isolated
786240,6,Tue,28,Aug,241,1319,3,ARM,critical,--,9,347,NO,1,1,60,0,-1,8.0,9,545,5,isolated
786246,6,Tue,28,Aug,241,1500,6,ARM,critical,--,8,343,NO,0,0,-1,0,-1,508.5,3,15,1076,skewed
786257,6,Tue,28,Aug,241,1319,4,ARM,critical,--,6,490,NO,0,0,-1,0,-1,1.0,1,42,1077,isolated
786263,7,Tue,28,Aug,241,1499,6,ARM,critical,--,6,71,YES,1,0,1,0,-1,10.0,1,43,1078,isolated
786312,9,Tue,28,Aug,241,1319,18,ARM,critical,--,8,788,NO,1,1,500,0,16.06,89.0,9,546,14,high
786454,14,Tue,28,Aug,241,1319,3,ARM,critical,--,4,184,NO,1,1,1898,0,-1,1.0,6,547,1079,high
786687,8,Wed,29,Aug,242,53,7,All,critical,--,2,455,NO,1,2,154,0,6.0,14.0,4,548,2,isolated
786815,13,Wed,29,Aug,242,1497,3,ARM,critical,--,4,73,NO,0,0,-1,0,-1,1.0,5,549,1080,high
786826,14,Wed,29,Aug,242,1438,6,ARM,critical,P1,5,349,NO,1,1,627,0,-1,139.0,8,550,8,isolated
786986,3,Thu,30,Aug,243,31,7,x86,critical,--,3,236,NO,0,0,-1,0,-1,21.0,3,1,1081,high
787017,5,Thu,30,Aug,243,471,14,ARM,critical,--,1,299,NO,0,0,-1,0,-1,4.0,2,551,1082,skewed
787044,6,Thu,30,Aug,243,1319,7,ARM,critical,--,7,97,NO,0,0,-1,0,-1,763.0,1,17,1083,skewed
787155,11,Thu,30,Aug,243,475,3,All,critical,--,6,102,NO,0,0,-1,0,-1,224.0,5,42,1084,high
787319,0,Fri,31,Aug,244,754,22,ARM,critical,P1,7,2195,NO,0,1,-1,0,45.75,76.0,9,552,1085,skewed
787330,1,Fri,31,Aug,244,498,13,ARM,critical,--,1,252,NO,0,0,-1,0,-1,207.0,1,553,1086,skewed
787336,2,Fri,31,Aug,244,1319,3,ARM,critical,--,2,83,NO,0,0,-1,0,-1,273.0,3,554,15,isolated
787338,2,Fri,31,Aug,244,1319,5,ARM,critical,P3,2,78,NO,0,0,-1,0,-1,348.0,2,555,1087,high
787353,3,Fri,31,Aug,244,35,3,All,critical,--,1,58,NO,0,0,-1,0,-1,4.0,1,43,6,isolated
787584,15,Fri,31,Aug,244,498,8,ARM,critical,--,1,170,NO,0,0,-1,0,-1,21.0,1,556,1088,skewed
787637,2,Sat,1,Sep,245,111,3,All,critical,--,8,498,NO,1,0,367,0,-1,5.5,9,557,6,isolated
787685,9,Sat,1,Sep,245,31,7,ARM,critical,--,1,253,NO,0,0,-1,0,-1,624.0,2,558,1089,high
787700,11,Sat,1,Sep,245,1319,3,ARM,critical,--,6,547,NO,0,1,-1,0,-1,9.0,6,559,1090,high
787775,2,Sun,2,Sep,246,111,3,All,critical,--,20,751,NO,1,1,95,0,-1,85.0,20,560,1,isolated
787803,8,Sun,2,Sep,246,111,5,x86,critical,--,3,1045,NO,0,0,-1,0,-1,83.0,3,1,255,moderate
787822,11,Sun,2,Sep,246,23,3,All,critical,--,9,1349,NO,1,1,1054,0,-1,403.5,10,561,2,isolated
787888,1,Mon,3,Sep,247,1319,3,ARM,critical,--,0,33,NO,0,0,-1,0,-1,208.0,1,562,1091,isolated
787893,1,Mon,3,Sep,247,111,7,ARM,critical,--,5,504,NO,1,0,1285,0,46.58,279.0,5,563,15,high
787937,7,Mon,3,Sep,247,1319,7,ARM,critical,--,7,134,NO,0,0,-1,0,-1,5.5,1,18,1092,isolated
788105,0,Tue,4,Sep,248,1503,5,ARM,critical,--,3,522,NO,0,2,-1,0,-1,1121.0,4,564,1093,isolated
788106,0,Tue,4,Sep,248,1319,3,ARM,critical,--,3,214,NO,1,2,1879,0,76.62,152.0,6,565,4,moderate
788112,1,Tue,4,Sep,248,1319,8,ARM,critical,--,7,65,NO,0,0,-1,0,-1,5.0,1,19,1094,isolated
788427,1,Wed,5,Sep,249,1319,11,ARM,critical,--,7,279,YES,1,0,0,0,-1,226.0,2,20,1095,isolated
788436,2,Wed,5,Sep,249,23,5,x86,critical,--,18,2398,NO,1,1,314,0,-1,67.0,18,566,8,isolated
788480,5,Wed,5,Sep,249,1319,5,ARM,critical,--,0,52,NO,0,0,-1,0,-1,17.0,1,567,1096,isolated
788482,5,Wed,5,Sep,249,1417,12,ARM,critical,--,0,57,NO,0,0,-1,0,-1,159.5,1,568,1097,moderate
788639,11,Wed,5,Sep,249,23,5,All,critical,--,4,250,NO,1,1,0,0,-1,100.0,3,569,1,skewed
789033,5,Thu,6,Sep,250,28,5,All,blocker,--,17,1492,NO,1,1,13,0,0.25,446.0,19,1,4,isolated
789059,7,Thu,6,Sep,250,149,22,All,critical,--,12,1049,NO,1,2,701,0,-1,1942.0,12,2,5,isolated
789251,13,Thu,6,Sep,250,598,10,x86,critical,--,20,1892,NO,0,0,-1,0,-1,19.0,17,2,7,skewed
789396,23,Thu,6,Sep,250,498,10,All,critical,--,12,212,NO,1,1,115,0,-1,155.5,9,113,8,isolated
789397,23,Thu,6,Sep,250,870,11,x86,critical,--,6,703,NO,0,2,-1,0,0.0,270.0,6,3,1098,isolated
789413,0,Fri,7,Sep,251,1319,9,ARM,critical,--,1,25,NO,0,0,-1,0,-1,2.0,1,51,1099,skewed
789423,2,Fri,7,Sep,251,1319,5,ARM,critical,--,2,156,NO,0,0,-1,0,-1,56.0,1,570,1100,isolated
789456,6,Fri,7,Sep,251,1363,3,All,critical,--,0,21,YES,1,0,0,0,-1,61.0,1,7,1101,isolated
789572,13,Fri,7,Sep,251,1499,20,ARM,critical,--,9,545,NO,1,0,67,0,-1,7.0,9,19,1102,high
789735,12,Sat,8,Sep,252,111,8,x86_64,critical,--,8,232,NO,1,1,50,0,-1,14.5,3,75,1,isolated
789885,2,Mon,10,Sep,254,1499,19,ARM,critical,--,8,448,YES,1,0,11,0,-1,4.0,4,16,1103,isolated
789914,6,Mon,10,Sep,254,111,7,x86_64,critical,--,1,462,NO,0,0,-1,0,-1,9.0,2,52,256,skewed
790180,2,Tue,11,Sep,255,1503,18,ARM,critical,P1,5,330,NO,1,0,170,0,6.6,89.0,6,571,15,high
790258,8,Tue,11,Sep,255,498,8,x86,critical,--,8,329,NO,0,0,-1,0,-1,577.0,8,10,1104,isolated
790269,8,Tue,11,Sep,255,39,7,All,critical,--,4,2542,YES,1,0,25,2,-1,118.0,5,1,1105,isolated
790535,0,Wed,12,Sep,256,1319,3,ARM,critical,--,2,185,NO,1,1,36,0,-1,175.5,3,572,23,skewed
790584,4,Wed,12,Sep,256,1319,3,ARM,critical,--,1,49,YES,1,0,1536,0,-1,784.0,2,573,1106,isolated
790743,13,Wed,12,Sep,256,161,4,All,critical,--,1,169,YES,1,0,9,0,-1,232.0,1,88,1107,high
790922,4,Thu,13,Sep,257,1319,11,ARM,critical,--,2,249,NO,0,0,-1,0,-1,219.0,2,574,1108,skewed
791254,8,Fri,14,Sep,258,1417,6,ARM,critical,--,0,78,YES,1,0,1484,0,-1,2127.0,1,575,1109,isolated
791437,0,Sat,15,Sep,259,7,3,All,critical,--,8,567,NO,0,0,-1,0,-1,398.0,8,576,1110,high
791441,0,Sat,15,Sep,259,1319,17,ARM,critical,--,12,647,NO,0,0,-1,0,-1,3.0,11,577,9,high
791462,7,Sat,15,Sep,259,111,7,ARM,critical,--,7,500,NO,1,1,222,0,-1,86.5,8,578,2,high
791519,23,Sat,15,Sep,259,111,4,ARM,critical,--,1,250,YES,1,0,206,0,-1,285.0,2,579,257,moderate
791521,23,Sat,15,Sep,259,888,3,All,critical,--,4,634,NO,1,1,284,0,-1,391.5,7,580,8,isolated
791527,0,Sun,16,Sep,260,149,5,All,critical,--,9,315,NO,1,1,283,0,-1,7.0,11,581,6,isolated
791528,1,Sun,16,Sep,260,119,5,All,critical,--,4,268,YES,1,0,488,0,-1,419.0,4,582,1111,isolated
791533,1,Sun,16,Sep,260,7,3,All,critical,--,4,368,YES,1,0,360,0,-1,283.5,4,583,1112,moderate
791589,15,Sun,16,Sep,260,111,9,x86_64,critical,--,7,676,NO,1,1,85,0,-1,1304.0,6,2,2,moderate
791655,5,Mon,17,Sep,261,1319,5,ARM,critical,--,7,190,NO,1,0,20,0,-1,8049.0,1,21,1113,isolated
791657,5,Mon,17,Sep,261,111,6,ARM,critical,--,12,376,YES,1,0,47,0,-1,130.0,6,22,258,isolated
791781,11,Mon,17,Sep,261,1319,7,ARM,critical,--,1,1404,YES,1,0,475,0,-1,2.0,2,20,1114,isolated
791866,15,Mon,17,Sep,261,204,5,x86,critical,--,3,39,NO,0,0,-1,0,-1,994.0,1,3,1115,moderate
791949,1,Tue,18,Sep,262,942,6,ARM,critical,--,6,238,NO,0,0,-1,0,-1,415.5,1,44,1116,skewed
791950,1,Tue,18,Sep,262,1500,10,ARM,critical,--,8,329,NO,0,0,-1,0,-1,512.0,2,45,1117,skewed
791958,1,Tue,18,Sep,262,1319,18,ARM,critical,--,2,123,NO,0,0,-1,0,-1,4.0,3,584,1118,high
792004,4,Tue,18,Sep,262,23,3,x86_64,critical,--,1,235,YES,1,0,309,0,-1,757.0,2,585,1119,isolated
792260,15,Tue,18,Sep,262,1499,3,ARM,critical,--,1,56,YES,1,0,9,0,-1,30.0,2,1,1120,moderate
792264,15,Tue,18,Sep,262,111,6,ARM,critical,--,5,120,NO,0,0,-1,0,-1,12.0,4,1,259,skewed
792698,2,Thu,20,Sep,264,111,7,x86_64,critical,--,6,312,NO,1,0,226,0,-1,105.0,7,586,260,high
792702,2,Thu,20,Sep,264,1319,13,ARM,critical,P1,5,489,NO,1,1,41,0,0.4,116.5,6,587,16,isolated
792825,6,Thu,20,Sep,264,111,6,ARM,critical,--,12,733,NO,1,1,251,0,-1,16.0,11,2,261,high
792873,9,Thu,20,Sep,264,111,13,ARM,critical,--,10,14189,NO,1,1,1183,0,49.01,5312.0,17,6,3,isolated
792905,10,Thu,20,Sep,264,1421,14,All,critical,--,2,57,NO,0,0,-1,0,-1,32.0,3,21,1121,isolated
792910,10,Thu,20,Sep,264,53,3,x86_64,critical,--,1,146,YES,1,0,382,0,-1,27486.0,1,89,1122,isolated
793099,23,Thu,20,Sep,264,35,5,x86,critical,--,2,74,NO,0,0,-1,0,-1,259.0,3,9,7,isolated
793126,4,Fri,21,Sep,265,888,23,x86,critical,--,13,1451,NO,0,1,-1,0,-1,16.0,12,1,9,skewed
793136,4,Fri,21,Sep,265,1319,3,ARM,critical,P1,10,711,NO,1,3,97,2,-1,31.0,13,588,16,high
793380,2,Sat,22,Sep,266,1319,9,ARM,critical,--,0,55,NO,0,0,-1,0,-1,55.5,0,589,1123,isolated
793473,23,Sat,22,Sep,266,23,3,All,critical,--,2,291,NO,1,1,15,0,-1,5978.5,3,590,16,isolated
79371,3,Tue,8,May,128,149,14,x86,critical,P1,15,171,NO,1,1,543,0,-1,24.0,13,1,2,isolated
793727,8,Mon,24,Sep,268,111,3,ARM,critical,--,8,623,YES,0,0,410,1,-1,101.0,5,1,262,isolated
793987,1,Tue,25,Sep,269,1319,3,ARM,critical,--,0,33,NO,0,0,-1,0,-1,675.0,0,591,1124,isolated
794371,0,Wed,26,Sep,270,498,5,ARM,critical,--,6,87,NO,0,0,-1,0,-1,2.5,2,17,1125,isolated
794907,6,Thu,27,Sep,271,111,5,All,critical,--,5,201,YES,1,0,14,0,-1,92.0,5,8,263,isolated
794908,6,Thu,27,Sep,271,1319,3,ARM,critical,--,2,60,NO,1,1,13,0,-1,49.0,6,592,24,moderate
794947,8,Thu,27,Sep,271,111,12,x86_64,critical,--,16,308,NO,1,1,12,0,0.07,125.5,15,2,5,moderate
794952,8,Thu,27,Sep,271,111,3,All,critical,--,1,73,NO,0,0,-1,0,-1,49.0,1,9,264,moderate
795001,10,Thu,27,Sep,271,1319,5,All,critical,--,1,82,YES,1,0,0,0,-1,185.0,1,182,1126,high
795104,14,Thu,27,Sep,271,111,5,All,critical,--,17,3444,NO,1,6,1300,1,-1,21.0,17,90,1,skewed
795226,0,Fri,28,Sep,272,1319,3,ARM,critical,P1,7,671,NO,1,2,511,0,18.42,97.0,8,593,3,high
795234,0,Fri,28,Sep,272,498,3,ARM,critical,--,9,362,NO,1,1,138,0,-1,92.0,10,594,11,high
795465,14,Fri,28,Sep,272,1319,3,ARM,critical,--,1,58,NO,0,0,-1,0,-1,21.5,1,595,1127,moderate
795570,1,Sat,29,Sep,273,539,5,ARM,critical,--,1,272,YES,1,0,191,0,-1,466.0,2,596,1128,isolated
795591,6,Sat,29,Sep,273,23,3,All,blocker,--,24,715,NO,1,1,17,0,-1,48.5,21,597,9,isolated
795646,15,Sat,29,Sep,273,498,5,x86_64,critical,--,5,68,YES,1,1,2,0,-1,48.5,5,114,1129,isolated
795675,0,Sun,30,Sep,274,111,6,ARM,critical,--,3,382,NO,0,0,-1,0,-1,5.0,4,598,265,skewed
795685,1,Sun,30,Sep,274,119,5,x86_64,critical,--,8,129,YES,1,0,81,0,-1,344.0,3,76,1130,isolated
795728,9,Sun,30,Sep,274,1445,3,All,critical,--,11,534,YES,1,0,113,0,-1,709.0,9,599,10,isolated
795821,1,Mon,1,Oct,275,111,5,x86_64,critical,--,3,308,NO,0,0,-1,0,-1,343.0,1,11,266,high
795826,1,Mon,1,Oct,275,23,4,All,critical,--,8,465,NO,1,0,359,0,-1,456.0,9,600,11,moderate
795829,1,Mon,1,Oct,275,1445,3,All,critical,--,5,364,YES,1,0,98,1,-1,282.0,5,601,1131,isolated
795836,2,Mon,1,Oct,275,1319,6,ARM,critical,--,6,105,NO,0,0,-1,0,-1,467.0,1,46,1132,moderate
795892,7,Mon,1,Oct,275,754,7,All,critical,--,6,336,NO,1,1,35,0,0.01,779.0,7,1,2,isolated
795900,7,Mon,1,Oct,275,1319,6,ARM,critical,--,1,68,NO,0,0,-1,0,-1,5.0,1,21,1133,isolated
795940,9,Mon,1,Oct,275,19,3,All,critical,--,14,3201,NO,1,10,394,0,0.04,330.0,16,602,10,moderate
796115,13,Mon,1,Oct,275,498,5,All,critical,--,9,245,NO,1,1,343,0,-1,40.5,6,115,1134,isolated
796175,15,Mon,1,Oct,275,498,5,All,critical,--,3,45,YES,1,0,10,0,-1,128.0,3,1,1135,moderate
797151,14,Tue,2,Oct,276,1319,6,ARM,critical,--,2,88,NO,1,1,15,0,-1,193.0,4,603,9,isolated
797275,23,Tue,2,Oct,276,7,3,ARM,critical,--,3,640,NO,0,0,-1,0,-1,1.0,3,604,1136,skewed
797302,2,Wed,3,Oct,277,518,3,All,critical,--,9,1338,NO,1,2,497,0,-1,31.0,12,605,6,moderate
797396,9,Wed,3,Oct,277,1421,11,All,critical,--,3,137,NO,0,0,-1,0,-1,32.0,3,22,1137,isolated
797705,0,Thu,4,Oct,278,1319,3,ARM,critical,--,6,493,NO,1,1,678,0,-1,2.0,8,606,5,high
798190,20,Thu,4,Oct,278,111,3,ARM,critical,--,1,123,YES,1,0,181,0,-1,42.0,1,10,267,isolated
798231,23,Thu,4,Oct,278,1319,8,ARM,critical,--,6,214,YES,1,0,3,0,-1,56899.0,2,1,1138,isolated
798244,0,Fri,5,Oct,279,23,6,All,critical,--,2,108,YES,1,0,3,0,-1,489.5,3,8,1139,moderate
798383,8,Fri,5,Oct,279,111,6,All,critical,--,10,333,NO,1,0,74,0,-1,68.0,10,11,1,isolated
798420,9,Fri,5,Oct,279,1363,3,x86_64,critical,--,4,160,NO,1,0,1009,0,-1,15.0,5,1,1140,skewed
798446,10,Fri,5,Oct,279,7,4,All,critical,--,6,1273,NO,1,1,1277,0,53.0,1.0,8,607,2,high
798779,6,Sat,6,Oct,280,1319,3,ARM,critical,--,1,100,NO,0,0,-1,0,-1,8.0,2,608,1141,isolated
798826,14,Sat,6,Oct,280,1446,5,ARM,critical,--,10,551,NO,1,1,627,0,-1,1.0,12,609,12,high
798858,23,Sat,6,Oct,280,1319,18,ARM,blocker,P1,11,439,YES,1,0,107,0,-1,59.5,11,610,1142,high
798859,23,Sat,6,Oct,280,1319,4,ARM,critical,--,2,96,NO,1,1,25,0,0.71,24.0,4,611,17,moderate
798863,0,Sun,7,Oct,281,23,4,ARM,critical,--,4,344,YES,1,0,443,0,-1,134.0,3,612,1143,moderate
798870,0,Sun,7,Oct,281,111,4,All,blocker,--,8,268,NO,1,0,34,0,-1,2964.0,7,613,268,isolated
798937,8,Sun,7,Oct,281,161,7,x86_64,normal,--,1,241,YES,1,0,0,0,-1,1942.0,1,1,1144,isolated
798963,13,Sun,7,Oct,281,9,9,x86_64,critical,--,2,22,NO,0,0,-1,0,-1,1.0,0,116,1145,isolated
799295,17,Mon,8,Oct,282,111,14,x86,blocker,--,25,3612,NO,1,1,1085,0,0.99,219.0,25,23,5,moderate
799830,21,Tue,9,Oct,283,573,8,x86,critical,--,6,548,NO,0,0,-1,0,-1,246.0,6,91,1146,high
799856,1,Wed,10,Oct,284,23,12,All,blocker,--,10,436,NO,1,0,9,0,-1,261.0,9,12,1147,isolated
799877,2,Wed,10,Oct,284,1319,6,ARM,critical,--,9,556,NO,1,1,488,0,-1,9.0,9,614,18,high
799977,8,Wed,10,Oct,284,1319,3,ARM,critical,P1,6,352,NO,1,1,298,0,-1,6.0,8,615,19,high
800327,5,Thu,11,Oct,285,498,9,ARM,critical,--,8,514,NO,0,0,-1,0,-1,316.0,3,47,1148,skewed
800347,6,Thu,11,Oct,285,315,3,All,critical,--,0,213,NO,0,0,-1,0,-1,1211.0,1,616,1149,high
800829,0,Fri,12,Oct,286,111,5,x86,critical,--,9,362,NO,0,0,-1,0,-1,48.0,7,617,269,isolated
800838,1,Fri,12,Oct,286,31,6,ARM,critical,--,11,1389,NO,1,2,1446,1,48.49,395.5,14,618,22,high
800840,1,Fri,12,Oct,286,374,4,ARM,critical,--,10,488,NO,1,1,160,0,-1,1.0,8,619,10,skewed
801343,14,Sat,13,Oct,287,1319,3,ARM,critical,--,0,37,YES,1,0,782,0,-1,137.0,1,620,1150,isolated
801405,7,Sun,14,Oct,288,19,3,All,critical,--,6,295,NO,1,1,41,0,-1,383.0,8,621,8,moderate
801453,14,Sun,14,Oct,288,19,3,All,critical,--,9,250,NO,1,0,225,0,4.62,912.0,9,622,9,moderate
801516,21,Sun,14,Oct,288,111,6,All,critical,--,7,896,YES,0,0,2,1,-1,958.0,7,92,270,high
801543,0,Mon,15,Oct,289,884,3,ARM,critical,--,3,284,NO,0,0,-1,0,-1,2090.0,1,623,1151,moderate
801617,6,Mon,15,Oct,289,1319,3,ARM,critical,--,0,55,NO,0,0,-1,0,-1,82.0,1,624,1152,high
801624,6,Mon,15,Oct,289,1446,3,All,critical,--,6,538,YES,1,0,256,0,-1,401.0,5,625,4,isolated
801701,9,Mon,15,Oct,289,19,3,All,critical,--,3,274,NO,1,1,15,1,-1,531.0,5,626,10,isolated
801850,14,Mon,15,Oct,289,1499,14,ARM,critical,--,1,74,NO,0,0,-1,0,-1,28.0,1,1,1153,isolated
801882,14,Mon,15,Oct,289,752,15,All,normal,--,12,52,NO,0,0,-1,0,-1,1942.0,1,3,1154,isolated
802040,1,Tue,16,Oct,290,1319,3,ARM,critical,--,2,135,NO,0,0,-1,0,-1,16.0,1,627,1155,isolated
802510,1,Wed,17,Oct,291,1319,13,ARM,critical,--,24,1493,YES,1,2,152,1,-1,44.0,18,628,25,moderate
802620,7,Wed,17,Oct,291,1499,13,ARM,critical,--,10,840,NO,0,0,663,1,-1,168.5,10,629,2,skewed
802624,8,Wed,17,Oct,291,19,3,All,critical,--,2,78,YES,1,0,44,0,-1,778.0,1,15,1156,moderate
