bugID,daily_crash,daily_user
752325,0.0,0.0
752324,0.0,0.0
752327,0.0,0.0
752326,0.0,0.0
753251,0.0,0.0
798937,0.0,0.0
718904,0.005,0.004
433326,0,0
715978,0.0,0.0
399951,0,0
735112,0,0
608219,0.0,0.0
694831,0,0
785340,0,0
647044,0.0,0.0
608217,0.0,0.0
760058,0.0,0.0
766877,0.001,0.001
820855,0,0
756796,0.0,0.0
756797,0.0,0.0
779312,0.0,0.0
384871,0,0
756798,0.0,0.0
756799,0.0,0.0
724414,0.0,0.0
758648,0,0
288763,0,0
790922,0,0
798446,0.0,0.0
398253,0,0
517615,0,0
764116,0.0,0.0
747629,0,0
735600,0,0
787888,0,0
813910,0,0
699040,0.0,0.0
774206,0,0
774205,0,0
774209,0,0
660538,0.0,0.0
815542,0.0,0.0
696640,0.0,0.0
740329,0,0
778693,0.0,0.0
782212,0,0
803289,0,0
746939,0.0,0.0
746938,0,0
737058,0,0
763405,0,0
642801,0.0,0.0
787822,0.001,0.001
792698,0.159,0.023
750783,0.0,0.0
50006,0,0
537011,0,0
647269,0.0,0.0
686893,0.0,0.0
228630,0,0
575570,0.0,0.0
606346,0.0,0.0
820873,0.0,0.0
691278,0.0,0.0
526217,0,0
711852,0.0,0.0
711853,0,0
730700,0.0,0.0
590584,0.0,0.0
762750,0.0,0.0
812319,0.0,0.0
729230,0,0
779817,0,0
369547,0,0
614772,0.0,0.0
536308,0,0
635606,0.0,0.0
614776,0.0,0.0
653561,0.0,0.0
763805,0,0
171781,0,0
750154,0,0
807925,0.0,0.0
712655,0,0
684922,0.0,0.0
712656,0,0
616518,0.0,0.0
704785,0,0
704694,0.0,0.0
706306,0.0,0.0
777244,0.0,0.0
709479,0.0,0.0
354766,0,0
611896,0.0,0.0
705875,0.0,0.0
755570,0.0,0.0
763112,0.0,0.0
745453,0.0,0.0
791521,0.0,0.0
791527,0.046,0.004
819877,0,0
791528,0.0,0.0
785831,0,0
633450,0.0,0.0
633453,0.0,0.0
476653,0,0
739142,0.0,0.0
315304,0,0
436232,0,0
521844,0,0
758259,0,0
816368,0.0,0.0
756766,0,0
726028,0.0,0.0
333050,0,0
759304,0,0
759300,0.0,0.0
759301,0,0
761081,0.001,0.001
602914,0.0,0.0
800840,0.004,0.001
732902,0,0
349482,0,0
628914,0.0,0.0
473282,0,0
781625,0,0
422178,0,0
623606,0.0,0.0
514734,0,0
281098,0,0
617159,0.0,0.0
